report_updated_at,po_issued_date,id,order_number,status,sku,part.id,name_y,tags_y,quantity,unit_price_micros,unit_price,total_cost,currency,incoterms,payment_terms,brand,description_yuju,Categoria,Subcategoria,Producto,priority,reason,category,buyer,Lead,tags_x,shipping_method,target_delivery_date,supplier.name,supplier.address_line1,supplier.country,supplier.id,ships_to.company_line1,ships_to.country,PreProductionMilestone,ProductionMilestone,OnTrackToShipMilestone,ShipmentMilestone,DeliveryMilestone,mass_production_starts_on,target_ship_date,estimated_ship_date,past_due,original_ships_on,pol,loaded_to_etd,etd_to_eta_port,eta_port_to_custom_clereance,custom_clereance_to_warehouse,total_tt,eta_theoretical,eta_anvyl,best_eta,eta_source,days_to_shipment,upcoming_shipment,normalized_cost_usd,ots_usd,ots_qty,ots_raw,theoretical_lt,actual_lt,estimated_e2e_lead_time,est_advanced_payment,est_outstanding_payment,week_in_month,current_week,current_month,current_year,target_ship_date_week,target_ship_date_month,target_ship_date_year,week_filter,year_filter,month_filter,estimated_ship_date_week,estimated_ship_date_month,estimated_ship_date_year,week_filter_estimated_ship,year_filter_estimated_ship,month_filter_estimated_ship,estimated_e2e_lead_time_year,year_filter_eta,country_code,taskable.id,01.labels_manuals_ship_marks (Sup),02.advance_payment (Src),03.labels_manuals_ship_marks (Src),04.production_ready (Sup),05.quality_audit (Src),06.documents_hand_over (Sup),07.transportation_hand_over (Tpt),08.booking_requested (Tpt),09.booking_confirmation (Tpt),10.container_loading_audit (Tpt),11.bill_of_lading (Tpt),12.outstanding_payment (Src),13.departure (Tpt),14.arrival_at_port (Tpt),15.in_customs (Tpt),16.wh_delivery (Tpt),flag
3/14/2023 3:23,1/18/2023 18:38,98618,VLR-001262,active,7898719832172,267924,01LYCRA-A-XG,['NovaStreet'],200,9710000,9.71,"$1,942.00 ",BRL,ddp,100%net,NovaStreet,01LYCRA-A-XG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,1/27/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/18/2023 0:00,1/18/2023 0:00,past_due,,BR,5,0,0,0,5,1/23/2023 0:00,,1/23/2023 0:00,theoretical_data,-56,-,388.4,0,0,LATE,-1,-1,4,0,388.4,3,11,3,2023,3,1,2023,,current,,3,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/18/2023 18:38,98618,VLR-001262,active,7898719832165,267920,01LYCRA-A-P,['NovaStreet'],70,9710000,9.71,$679.70 ,BRL,ddp,100%net,NovaStreet,01LYCRA-A-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,1/27/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/18/2023 0:00,1/18/2023 0:00,past_due,,BR,5,0,0,0,5,1/23/2023 0:00,,1/23/2023 0:00,theoretical_data,-56,-,135.94,0,0,LATE,-1,-1,4,0,135.94,3,11,3,2023,3,1,2023,,current,,3,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/18/2023 18:38,98618,VLR-001262,active,7898719832158,267921,01LYCRA-A-M,['NovaStreet'],178,9710000,9.71,"$1,728.38 ",BRL,ddp,100%net,NovaStreet,01LYCRA-A-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,1/27/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/18/2023 0:00,1/18/2023 0:00,past_due,,BR,5,0,0,0,5,1/23/2023 0:00,,1/23/2023 0:00,theoretical_data,-56,-,345.676,0,0,LATE,-1,-1,4,0,345.676,3,11,3,2023,3,1,2023,,current,,3,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/18/2023 18:38,98618,VLR-001262,active,7898719832141,267923,01LYCRA-A-GG,['NovaStreet'],160,9710000,9.71,"$1,553.60 ",BRL,ddp,100%net,NovaStreet,01LYCRA-A-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,1/27/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/18/2023 0:00,1/18/2023 0:00,past_due,,BR,5,0,0,0,5,1/23/2023 0:00,,1/23/2023 0:00,theoretical_data,-56,-,310.72,0,0,LATE,-1,-1,4,0,310.72,3,11,3,2023,3,1,2023,,current,,3,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/18/2023 18:38,98618,VLR-001262,active,7898719832134,267922,01LYCRA-A-G,['NovaStreet'],204,9710000,9.71,"$1,980.84 ",BRL,ddp,100%net,NovaStreet,01LYCRA-A-G,-,-,-,,,Softlines,Rafael,Rafael,[],truck,1/27/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/18/2023 0:00,1/18/2023 0:00,past_due,,BR,5,0,0,0,5,1/23/2023 0:00,,1/23/2023 0:00,theoretical_data,-56,-,396.168,0,0,LATE,-1,-1,4,0,396.168,3,11,3,2023,3,1,2023,,current,,3,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7908592602028,378941,01SHORTSTERMO-C-XG,['NovaStreet'],50,22800000,22.8,"$1,140.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,228,0,0,LATE,32,32,,0,228,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830406,369516,01SHORTSTERMO-C-P,['NovaStreet'],30,22800000,22.8,$684.00 ,BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,136.8,0,0,LATE,32,32,,0,136.8,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830413,369517,01SHORTSTERMO-C-M,['NovaStreet'],30,22800000,22.8,$684.00 ,BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,136.8,0,0,LATE,32,32,,0,136.8,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830420,369518,01SHORTSTERMO-C-G,['NovaStreet'],50,22800000,22.8,"$1,140.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,228,0,0,LATE,32,32,,0,228,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7908592602011,378940,01SHORTSTERMO-A-XG,['NovaStreet'],100,22800000,22.8,"$2,280.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,456,0,0,LATE,32,32,,0,456,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830369,369511,01SHORTSTERMO-A-P,['NovaStreet'],10,22800000,22.8,$228.00 ,BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,45.6,0,0,LATE,32,32,,0,45.6,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830444,369521,01SHORTSTERMO-P-P,['NovaStreet'],16,22800000,22.8,$364.80 ,BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,72.96,0,0,LATE,32,32,,0,72.96,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7908592602004,378939,01SHORTSTERMO-P-XG,['NovaStreet'],100,22800000,22.8,"$2,280.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,456,0,0,LATE,32,32,,0,456,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719835814,2071696,03SHORTSTERMO-PCA-PP,['03SHORTSTERMO-PCA-PP'],50,68400000,68.4,"$3,420.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,684,0,0,LATE,32,32,,0,684,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7908592604039,369529,03SHORTSTERMO-PCA-XG,['NovaStreet'],450,68400000,68.4,"$30,780.00 ",BRL,exw,100%net,,,,,,,,,,,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,6156,0,0,LATE,32,32,,0,6156,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830482,305567,03SHORTSTERMO-PCA-P,[],155,68400000,68.4,"$10,602.00 ",BRL,exw,100%net,NovaStreet,03SHORTSTERMO-PCA-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,2120.4,0,0,LATE,32,32,,0,2120.4,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830499,305566,03SHORTSTERMO-PCA-M,[],227,68400000,68.4,"$15,526.80 ",BRL,exw,100%net,NovaStreet,03SHORTSTERMO-PCA-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,3105.36,0,0,LATE,32,32,,0,3105.36,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830505,305564,03SHORTSTERMO-PCA-G,[],365,68400000,68.4,"$24,966.00 ",BRL,exw,100%net,NovaStreet,03SHORTSTERMO-PCA-G,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,4993.2,0,0,LATE,32,32,,0,4993.2,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/20/2023 15:30,99197,VLR-001263,active,7898719830512,305565,03SHORTSTERMO-PCA-GG,[],506,68400000,68.4,"$34,610.40 ",BRL,exw,100%net,NovaStreet,03SHORTSTERMO-PCA-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/22/2023,INDUSTRIA E COMERCIO DE ROUPAS ESV LTDA,RUA MARIA JOAQUINA 357,BR,28120,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,2/22/2023 0:00,2/22/2023 0:00,past_due,,,,,,,,,,,theoretical_data,-21,-,6922.08,0,0,LATE,32,32,,0,6922.08,4,11,3,2023,8,2,2023,,current,,8,2,2023,,current,,,,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833834,267929,05MCDRY-BPCAD-XG,['NovaStreet'],439,35750000,35.75,"$15,694.25 ",BRL,ddp,100%net,NovaStreet,05MCDRY-BPCAD-XG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,3138.85,0,0,LATE,6,6,11,0,3138.85,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719830253,267925,05MCDRY-BPCAD-P,['NovaStreet'],233,35750000,35.75,"$8,329.75 ",BRL,ddp,100%net,NovaStreet,05MCDRY-BPCAD-P,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,1665.95,0,0,LATE,6,6,11,0,1665.95,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719830260,267926,05MCDRY-BPCAD-M,['NovaStreet'],765,35750000,35.75,"$27,348.75 ",BRL,ddp,100%net,NovaStreet,05MCDRY-BPCAD-M,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,5469.75,0,0,LATE,6,6,11,0,5469.75,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719830284,267928,05MCDRY-BPCAD-GG,['NovaStreet'],545,35750000,35.75,"$19,483.75 ",BRL,ddp,100%net,NovaStreet,05MCDRY-BPCAD-GG,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,3896.75,0,0,LATE,6,6,11,0,3896.75,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719830277,267927,05MCDRY-BPCAD-G,['NovaStreet'],812,35750000,35.75,"$29,029.00 ",BRL,ddp,100%net,NovaStreet,05MCDRY-BPCAD-G,-,-,-,,,Softlines,Rafael,Rafael,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,5805.8,0,0,LATE,6,6,11,0,5805.8,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833773,373524,03LYCRA-BPA-XG,['NovaStreet'],20,29130000,29.13,$582.60 ,BRL,ddp,100%net,,,,,,,,,,,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,116.52,0,0,LATE,6,6,11,0,116.52,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833766,373520,03LYCRA-BPA-P,['NovaStreet'],20,29130000,29.13,$582.60 ,BRL,ddp,100%net,,,,,,,,,,,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,116.52,0,0,LATE,6,6,11,0,116.52,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833759,373521,03LYCRA-BPA-M,['NovaStreet'],50,29130000,29.13,"$1,456.50 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,291.3,0,0,LATE,6,6,11,0,291.3,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833742,373523,03LYCRA-BPA-GG,['NovaStreet'],50,29130000,29.13,"$1,456.50 ",BRL,ddp,100%net,,,,,,,,,,,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,291.3,0,0,LATE,6,6,11,0,291.3,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,1/23/2023 17:04,99324,VLR-001265,active,7898719833735,373522,03LYCRA-BPA-G,['NovaStreet'],20,29130000,29.13,$582.60 ,BRL,ddp,100%net,,,,,,,,,,,[],truck,2/3/2023,Generalle,"Av. Tambore, 1113 - Alphaville Industrial, ",BR,26489,NOVASTREET COMERCIO DIGITAL LTDA,BR,confirmation_timedout,inactive,inactive,inactive,inactive,,1/30/2023 0:00,1/30/2023 0:00,past_due,,BR,5,0,0,0,5,2/4/2023 0:00,,2/4/2023 0:00,theoretical_data,-44,-,116.52,0,0,LATE,6,6,11,0,116.52,5,11,3,2023,5,1,2023,,current,,5,1,2023,,current,,2023,current,3,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,2/7/2023 18:17,101075,VLR-001301,active,7708113176188,167861,SILLA GAMER,[],598,28600000,28.6,"$17,102.80 ",USD,FOB,30% IN ADVANCE AND 70% BALANCE,Urban Design,Silla Gamer Ergonomica Gaming Reclinable Pc,"Hogar, Muebles, Cocina y Jardín",Muebles,"Sillas, Sillones y Bancos",,,Lifestyles,Tereza,Tereza,[],OCEAN,,"Zhejiang Mersco Industry & Trade Co.,Ltd","No. 6, Jindu Road, Dongcheng Street, Yongkang City, Jinhua City, Zhejiang Province, China",CN,15675,"Lago Esmeralda Mz. 20 Lt.1 Condominio Reva. Bosque Esmeralda, Atizapan de Zaragoza. Mexico C.P.52930",MX,accepted,accepted,confirmation_timedout,inactive,inactive,2/17/2023 0:00,3/31/2023 0:00,3/31/2023 0:00,ok,3/31/2023 0:00,Ningbo,0,30,10,2,42,5/12/2023 0:00,,5/12/2023 0:00,theoretical_data,16,-,17102.8,17102.8,598,ON-TIME,51,51,93,5130.84,11971.96,5,11,3,2023,13,3,2023,upcoming,current,,13,3,2023,upcoming,current,,2023,current,1,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,2/7/2023 18:17,101076,VLR-001302,active,7708113176188,167861,SILLA GAMER,[],598,28600000,28.6,"$17,102.80 ",USD,FOB,30% IN ADVANCE AND 70% BALANCE,Urban Design,Silla Gamer Ergonomica Gaming Reclinable Pc,"Hogar, Muebles, Cocina y Jardín",Muebles,"Sillas, Sillones y Bancos",,,Lifestyles,Tereza,Tereza,[],OCEAN,,"Zhejiang Mersco Industry & Trade Co.,Ltd","No. 6, Jindu Road, Dongcheng Street, Yongkang City, Jinhua City, Zhejiang Province, China",CN,15675,"Lago Esmeralda Mz. 20 Lt.1 Condominio Reva. Bosque Esmeralda, Atizapan de Zaragoza. Mexico C.P.52930",MX,accepted,accepted,confirmation_timedout,inactive,inactive,2/17/2023 0:00,3/31/2023 0:00,3/31/2023 0:00,ok,3/31/2023 0:00,Ningbo,0,30,10,2,42,5/12/2023 0:00,,5/12/2023 0:00,theoretical_data,16,-,17102.8,17102.8,598,ON-TIME,51,51,93,5130.84,11971.96,5,11,3,2023,13,3,2023,upcoming,current,,13,3,2023,upcoming,current,,2023,current,1,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,2/7/2023 18:17,101077,VLR-001303,active,7502308502246,373724,White Gaming Chair Basic,[],155,28600000,28.6,"$4,433.00 ",USD,FOB,30% IN ADVANCE AND 70% BALANCE,,,,,,,,,,,[],OCEAN,,"Zhejiang Mersco Industry & Trade Co.,Ltd","No. 6, Jindu Road, Dongcheng Street, Yongkang City, Jinhua City, Zhejiang Province, China",CN,15675,"Lago Esmeralda Mz. 20 Lt.1 Condominio Reva. Bosque Esmeralda, Atizapan de Zaragoza. Mexico C.P.52930",MX,accepted,accepted,confirmation_timedout,inactive,inactive,2/17/2023 0:00,3/31/2023 0:00,3/31/2023 0:00,ok,3/31/2023 0:00,Ningbo,0,30,10,2,42,5/12/2023 0:00,,5/12/2023 0:00,theoretical_data,16,-,4433,4433,155,ON-TIME,51,51,93,1329.9,3103.1,5,11,3,2023,13,3,2023,upcoming,current,,13,3,2023,upcoming,current,,2023,current,1,,,,,,,,,,,,,,,,,,
3/14/2023 3:23,2/7/2023 18:17,101077,VLR-001303,active,7708113176188,167861,SILLA GAMER,[],443,28600000,28.6,"$12,669.80 ",USD,FOB,30% IN ADVANCE AND 70% BALANCE,Urban Design,Silla Gamer Ergonomica Gaming Reclinable Pc,"Hogar, Muebles, Cocina y Jardín",Muebles,"Sillas, Sillones y Bancos",,,Lifestyles,Tereza,Tereza,[],OCEAN,,"Zhejiang Mersco Industry & Trade Co.,Ltd","No. 6, Jindu Road, Dongcheng Street, Yongkang City, Jinhua City, Zhejiang Province, China",CN,15675,"Lago Esmeralda Mz. 20 Lt.1 Condominio Reva. Bosque Esmeralda, Atizapan de Zaragoza. Mexico C.P.52930",MX,accepted,accepted,confirmation_timedout,inactive,inactive,2/17/2023 0:00,3/31/2023 0:00,3/31/2023 0:00,ok,3/31/2023 0:00,Ningbo,0,30,10,2,42,5/12/2023 0:00,,5/12/2023 0:00,theoretical_data,16,-,12669.8,12669.8,443,ON-TIME,51,51,93,3800.94,8868.86,5,11,3,2023,13,3,2023,upcoming,current,,13,3,2023,upcoming,current,,2023,current,1,,,,,,,,,,,,,,,,,,
